from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
U1308Z1,U1308Z1,1,,348_427_181209,368_102_181119
U1785Z4,U1785Z4,1,,348_280_181108,369_321_190401
U1308Z2,U1308Z2,1,,656_27_181003,369_334_190401
U1785Z4,U1785Z3,1,,473_8_181108,369_335_190401
U1785Z4,U1785Z3,1,,348_455_190103,369_346_190401
U2236Z301,U2236Z3,1,,1304_161_181209,466_84_190401
U2236Z301,U2236Z3,1,,1304_170_181210,466_86_190401
U2215Z1,U2215Z4,1,,372_4_180702,663_1_180702
U2228Z1,U2228Z2,1,,473_2_190312,370_70_180702
U2228Z1,U2228Z2,1,,473_5_190312,370_66_180702
U2337Z1,U2337Z1,1,,663_7_180917,372_19_180702
U2228Z1,U2228Z2,1,,372_10_180702,370_90_180702
U2228Z1,U2228Z2,1,,473_12_190312,370_90_180702
U2340Z2,U2340Z2,1,,470_11_190312,372_24_180903
U2228Z1,U2228Z2,1,,470_9_190312,370_96_180702
U2244Z2,U2244Z1,1,,374_261_190304,371_43_190304
U2244Z2,U2244Z1,1,,371_68_190103,374_235_190304
U2244Z2,U2244Z1,1,,374_159_180903,371_30_180702
U2244Z2,U2244Z1,1,,371_140_190103,374_241_190304
U2244Z2,U2244Z1,1,,374_259_190304,371_186_190103
U2244Z2,U2244Z1,1,,371_233_190304,374_257_190304
U1832Z302,U1832Z2,1,,1223_45_181209,375_362_190103
U1829Z4,U1829Z1,1,,669_2_180702,375_362_190103
U1829Z4,U1829Z1,1,,669_74_190408,375_362_190103
U1829Z4,U1829Z1,1,,670_12_190304,375_339_190401
U1829Z4,U1829Z1,1,,669_10_180702,367_9_180702
U1829Z4,U1829Z1,1,,667_10_180702,375_331_190103
U1829Z4,U1829Z1,1,,667_5_190103,375_332_190103
U1829Z4,U1829Z1,1,,667_5_190408,375_332_190103
U1829Z1,U1829Z1,1,,669_8_180727,367_11_180702
U1829Z4,U1829Z1,1,,666_10_190304,375_333_190103
U1829Z4,U1829Z1,1,,666_74_190408,375_333_190103
U1829Z4,U1829Z1,1,,669_60_180903,375_333_190103
U1829Z4,U1829Z1,1,,669_85_190408,375_333_190103
U1832Z301,U1832Z2,1,,1332_44_181210,367_16_180702
U1829Z4,U1829Z1,1,,669_57_190103,375_336_190103
U1829Z4,U1829Z1,1,,666_16_180625,367_99_190304
U1829Z4,U1829Z1,1,,670_4_180702,367_99_190304
U1829Z4,U1829Z1,1,,667_2_180702,375_340_190103
U1829Z4,U1829Z1,1,,667_21_190408,375_340_190103
U1832Z302,U1832Z2,1,,1332_23_181209,367_22_180702
U1829Z4,U1829Z1,1,,666_59_190303,375_346_190304
U1829Z4,U1829Z1,1,,667_17_180903,375_346_190304
U1829Z4,U1829Z1,1,,669_25_180702,367_26_180702
U1829Z4,U1829Z1,1,,670_13_190103,367_1_180702
U1829Z4,U1829Z1,1,,669_15_180702,367_52_190304
U1829Z4,U1829Z3,1,,379_32_190103,666_9_190304
U1829Z4,U1829Z3,1,,367_29_180727,666_3_190304
U1829Z4,U1829Z3,1,,379_4_190304,666_3_190304
U1829Z3,U1829Z1,1,,666_24_180702,375_351_190103
U1829Z3,U1829Z1,1,,666_12_190103,375_354_190103
U1829Z3,U1829Z1,1,,666_76_190408,375_354_190103
U1829Z3,U1829Z1,1,,667_8_180702,375_354_190103
U1829Z4,U1829Z1,1,,670_8_180702,375_355_190103
U1829Z4,U1829Z1,1,,670_17_190408,375_355_190103
U1829Z4,U1829Z1,1,,667_11_180702,375_361_190103
U1829Z4,U1829Z1,1,,667_24_190408,375_361_190103
U1829Z4,U1829Z1,1,,666_26_180702,375_366_190103
U1829Z4,U1829Z1,1,,666_79_190408,375_366_190103
U1829Z4,U1829Z1,1,,666_14_180702,375_368_190103
U1829Z4,U1829Z1,1,,666_77_190408,375_368_190103
U1829Z4,U1829Z1,1,,670_6_180702,375_370_190103
U1829Z4,U1829Z1,1,,670_16_190408,375_370_190103
U1829Z4,U1829Z1,1,,669_52_190103,375_372_190103
U1829Z4,U1829Z1,1,,666_2_180702,375_376_190103
U1829Z4,U1829Z1,1,,666_78_190408,375_376_190103
U1832Z301,U1832Z2,1,,1332_39_181209,367_32_180702
U1829Z4,U1829Z1,1,,669_17_180702,375_423_190304
U1829Z4,U1829Z2,1,,367_19_180430,669_51_190103
U1829Z4,U1829Z3,1,,367_41_180702,666_15_190103
U1829Z4,U1829Z1,1,,669_10_180702,379_5_180702
U1829Z4,U1829Z1,1,,669_82_190408,379_5_180702
U1832Z301,U1832Z2,1,,1332_40_181209,367_56_190103
U1829Z4,U1829Z3,1,,375_63_180430,666_11_190103
U1829Z4,U1829Z3,1,,375_49_190103,666_13_190103
U1829Z4,U1829Z1,1,,669_15_180702,379_12_180702
U1829Z4,U1829Z2,1,,367_60_190103,669_1_180702
U1829Z4,U1829Z2,1,,375_211_180702,669_67_190304
U1829Z4,U1829Z1,1,,670_13_190103,379_1_180702
U1829Z4,U1829Z3,1,,367_58_190103,666_1_180702
U1829Z4,U1829Z2,1,,367_41_180702,670_3_190103
U1829Z3,U1829Z2,1,,379_15_190103,670_3_190103
U1829Z4,U1829Z2,1,,367_110_190103,669_68_190304
U1829Z4,U1829Z1,1,,666_26_180702,379_8_180702
U1829Z4,U1829Z1,1,,669_17_180702,379_23_180702
U1829Z4,U1829Z2,1,,367_12_180702,669_4_180702
U456Z301,U456Z3,1,,1307_489_181218,309_59_181217
U1661Z2,U1661Z2,1,,425_11_180430,311_42_181210
U1984Z4,U1984Z2,1,,421_135_190304,381_65_190401
U1984Z4,U1984Z2,1,,421_169_190408,381_65_190401
U2008Z2,U2008Z2,1,,491_148_190401,381_65_190401
U2016Z1,U2016Z1,1,,381_71_180730,387_7_181026
U2008Z2,U2008Z2,1,,491_147_190401,387_8_181026
U1984Z3,U1984Z1,1,,421_127_190304,381_51_180728
U1984Z3,U1984Z1,1,,421_166_190408,381_51_180728
U1984Z4,U1984Z1,1,,421_138_181221,381_51_180728
U1984Z4,U1984Z1,1,,421_171_190408,381_51_180728
U1984Z3,U1984Z2,1,,421_133_190304,381_52_180728
U1984Z3,U1984Z2,1,,421_168_190408,381_52_180728
U1984Z4,U1984Z2,1,,421_128_190304,381_52_180728
U1984Z4,U1984Z2,1,,421_162_190408,381_52_180728
U2016Z1,U2016Z2,1,,652_9_180709,381_52_180728
U2016Z1,U2016Z2,1,,492_15_181210,381_52_180728
U2008Z4,U2008Z1,1,,489_24_180903,381_66_180730
U1984Z4,U1984Z1,1,,421_140_181221,381_66_180730
U1984Z4,U1984Z1,1,,421_179_190408,381_66_180730
U1984Z2,U1984Z2,1,,421_149_181210,381_67_180730
U1984Z2,U1984Z2,1,,421_62_190408,381_67_180730
U1984Z4,U1984Z2,1,,421_153_190304,381_67_180730
U1984Z4,U1984Z2,1,,421_181_190408,381_67_180730
U2008Z4,U2008Z2,1,,489_13_180903,387_10_181210
U2020Z1,U2020Z1,1,,492_18_181210,382_4_181221
U2020Z2,U2020Z2,1,,492_15_181210,382_5_181221
U1984Z3,U1984Z1,1,,421_129_190304,381_59_190304
U1984Z3,U1984Z1,1,,421_172_190408,381_59_190304
U1984Z4,U1984Z1,1,,421_134_181221,381_59_190304
U1984Z3,U1984Z2,1,,421_145_190304,381_60_180729
U1984Z3,U1984Z2,1,,421_174_190408,381_60_180729
U1984Z4,U1984Z2,1,,421_118_190304,381_60_180729
U1984Z4,U1984Z2,1,,421_160_190408,381_60_180729
U1978Z2,U1978Z2,1,,654_2_180709,381_60_180729
U2020Z1,U2020Z1,1,,492_12_181210,382_6_181221
U2020Z2,U2020Z2,1,,492_13_181210,382_7_181221
U1984Z3,U1984Z2,1,,421_129_190304,381_64_180728
U1984Z3,U1984Z2,1,,421_172_190408,381_64_180728
U1984Z4,U1984Z2,1,,421_134_181221,381_64_180728
U2016Z1,U2016Z2,1,,492_2_181210,381_64_180728
U2008Z4,U2008Z2,1,,489_24_180903,381_64_180728
U1984Z3,U1984Z1,1,,421_143_190304,381_55_180730
U1984Z3,U1984Z1,1,,421_177_190408,381_55_180730
U1984Z4,U1984Z1,1,,421_126_190304,381_55_180730
U1984Z4,U1984Z1,1,,421_165_190408,381_55_180730
U1984Z3,U1984Z2,1,,421_137_181221,381_47_180730
U1984Z3,U1984Z2,1,,421_170_190408,381_47_180730
U1984Z4,U1984Z2,1,,421_144_190304,381_47_180730
U1984Z4,U1984Z2,1,,421_158_190408,381_47_180730
U2016Z1,U2016Z2,1,,652_3_180709,381_47_180730
U1984Z3,U1984Z2,1,,421_139_181221,381_58_180729
U1984Z3,U1984Z2,1,,421_178_190408,381_58_180729
U1984Z4,U1984Z2,1,,421_142_181221,381_58_180729
U1984Z4,U1984Z2,1,,421_173_190408,381_58_180729
U1978Z2,U1978Z2,1,,654_12_181026,381_58_180729
U2016Z1,U2016Z2,1,,492_10_181210,381_58_180729
U2008Z4,U2008Z2,1,,489_4_180903,381_18_180730
U2020Z1,U2020Z1,1,,492_11_190304,382_8_181221
U2008Z4,U2008Z2,1,,489_17_180903,387_16_180728
U1984Z3,U1984Z2,1,,421_152_190103,381_19_180730
U1984Z4,U1984Z2,1,,421_150_190103,381_19_180730
U2008Z2,U2008Z2,1,,491_123_190401,381_19_180730
U1984Z3,U1984Z1,1,,421_125_190103,381_69_180730
U1984Z3,U1984Z1,1,,421_164_190408,381_69_180730
U1984Z4,U1984Z1,1,,421_132_190304,381_69_180730
U1984Z4,U1984Z1,1,,421_167_190408,381_69_180730
U1984Z3,U1984Z2,1,,421_143_190304,381_70_180728
U1984Z3,U1984Z2,1,,421_177_190408,381_70_180728
U1984Z4,U1984Z2,1,,421_126_190304,381_70_180728
U1984Z4,U1984Z2,1,,421_165_190408,381_70_180728
U2008Z4,U2008Z1,1,,489_15_180903,381_22_180730
U2016Z1,U2016Z2,1,,652_11_180709,381_23_180730
U2008Z4,U2008Z1,1,,489_11_180903,381_48_180730
U1984Z3,U1984Z1,1,,421_145_190304,381_48_180730
U1984Z3,U1984Z1,1,,421_174_190408,381_48_180730
U1984Z4,U1984Z1,1,,421_118_190304,381_48_180730
U1984Z4,U1984Z1,1,,421_160_190408,381_48_180730
U1984Z3,U1984Z2,1,,421_151_190304,381_49_180728
U1984Z3,U1984Z2,1,,421_180_190408,381_49_180728
U1984Z3,U1984Z2,1,,421_127_190304,381_56_180728
U1984Z3,U1984Z2,1,,421_166_190408,381_56_180728
U1984Z4,U1984Z2,1,,421_138_181221,381_56_180728
U1984Z4,U1984Z2,1,,421_171_190408,381_56_180728
U2020Z1,U2020Z1,1,,492_9_181210,382_10_181221
U2020Z2,U2020Z2,1,,492_2_181210,382_11_181221
U2016Z1,U2016Z2,1,,492_7_181210,381_28_180729
U2016Z1,U2016Z2,1,,654_6_181026,381_28_180729
U2008Z2,U2008Z2,1,,491_146_190401,381_28_180729
U1978Z2,U1978Z2,1,,654_18_180709,387_21_181026
U2008Z4,U2008Z1,1,,489_13_180903,381_57_180728
U1984Z3,U1984Z1,1,,421_137_181221,381_57_180728
U1984Z3,U1984Z1,1,,421_170_190408,381_57_180728
U1984Z4,U1984Z1,1,,421_144_190304,381_57_180728
U1984Z4,U1984Z1,1,,421_158_190408,381_57_180728
U1978Z2,U1978Z2,1,,654_10_181026,381_72_180730
U2016Z1,U2016Z2,1,,492_19_180709,381_72_180730
U2026Z1,U2026Z1,1,,490_8_180430,382_13_181221
U2020Z2,U2020Z2,1,,492_21_181210,382_14_181221
U1984Z3,U1984Z1,1,,421_139_181221,381_73_180730
U1984Z3,U1984Z1,1,,421_178_190408,381_73_180730
U1984Z4,U1984Z1,1,,421_142_181221,381_73_180730
U1984Z4,U1984Z1,1,,421_173_190408,381_73_180730
U1984Z4,U1984Z2,1,,421_140_181221,381_74_180730
U1984Z4,U1984Z2,1,,421_179_190408,381_74_180730
U1978Z2,U1978Z2,1,,654_14_180709,381_74_180730
U2008Z4,U2008Z2,1,,489_11_180903,381_74_180730
U1984Z3,U1984Z1,1,,421_151_190304,381_54_180729
U1984Z3,U1984Z1,1,,421_180_190408,381_54_180729
U1984Z3,U1984Z2,1,,421_125_190103,381_50_180730
U1984Z3,U1984Z2,1,,421_164_190408,381_50_180730
U1984Z4,U1984Z2,1,,421_132_190304,381_50_180730
U1984Z4,U1984Z2,1,,421_167_190408,381_50_180730
U2008Z4,U2008Z1,1,,489_4_180903,381_37_180730
U2020Z2,U2020Z2,1,,492_7_181210,382_20_181221
U2008Z4,U2008Z2,1,,489_1_180702,382_20_181221
U2008Z2,U2008Z1,1,,491_147_190401,387_30_180730
U1978Z1,U1978Z1,1,,387_26_181210,652_2_180709
U2016Z1,U2016Z1,1,,387_32_181210,659_6_181119
U2269Z301,U2269Z2,1,,1301_74_181218,659_7_190304
U2020Z1,U2020Z1,1,,492_29_190304,382_23_181221
U2020Z2,U2020Z2,1,,492_4_181210,382_25_181221
U2020Z1,U2020Z1,1,,492_5_190304,382_26_181221
U2020Z2,U2020Z2,1,,382_25_181221,492_4_181210
U2269Z301,U2269Z2,1,,1301_243_181209,660_4_190304
U2269Z301,U2269Z2,1,,1301_38_181218,660_8_190304
U2269Z301,U2269Z2,1,,1307_388_181210,660_78_190304
U2016Z1,U2016Z2,1,,381_66_180730,492_5_190304
U2016Z2,U2016Z2,1,,381_38_180730,492_5_190304
U2020Z1,U2020Z1,1,,382_26_181221,492_5_190304
U2020Z2,U2020Z2,1,,382_39_181221,492_6_181210
U2016Z1,U2016Z2,1,,652_7_180709,387_33_181210
U2008Z4,U2008Z2,1,,489_15_180903,387_33_181210
U2046Z1,U2046Z2,1,,653_6_180430,383_12_190304
U2046Z2,U2046Z2,1,,490_13_180604,383_14_190304
U2036Z2,U2036Z2,1,,489_1_180702,383_26_180730
U2046Z2,U2046Z2,1,,383_3_180730,653_2_180430
U2059Z1,U2059Z3,1,,490_28_180604,653_4_180430
U2026Z2,U2026Z2,1,,382_20_181221,490_1_181207
U2059Z1,U2059Z2,1,,653_1_180430,490_1_181207
U1696Z301,U1696Z2,1,,1309_18_181218,490_2_180604
U2370Z1,U2370Z1,1,,380_3_181015,384_2_180430
U1978Z2,U1978Z2,1,,654_8_180709,381_41_180730
U2016Z1,U2016Z1,1,,381_68_180730,654_40_190304
U2016Z1,U2016Z1,1,,660_84_190311,654_40_190304
U1984Z3,U1984Z1,1,,421_152_190103,381_76_180502
U1984Z4,U1984Z1,1,,421_150_190103,381_76_180502
U457Z301,U457Z1,1,,1334_122_181210,396_71_181210
U457Z301,U457Z1,1,,1334_123_181210,396_72_181210
U457Z301,U457Z1,1,,1334_124_181210,396_73_181210
U457Z301,U457Z1,1,,1334_125_181210,396_75_181210
U457Z301,U457Z1,1,,1334_126_181210,396_76_181210
U457Z301,U457Z1,1,,1334_117_181210,396_77_181210
U457Z301,U457Z1,1,,1334_127_181210,396_78_181210
U457Z301,U457Z1,1,,1334_113_181210,396_86_181210
U457Z301,U457Z1,1,,1334_114_181210,396_87_181210
U457Z301,U457Z1,1,,1334_115_181210,396_88_181210
U457Z301,U457Z1,1,,1334_116_181210,396_89_181210
U1431Z3,U1431Z2,1,,429_4_190304,398_1_181008
U1278Z2,U1278Z2,1,,662_35_190103,398_1_181008
U1434Z1,U1434Z1,1,,443_8_180924,398_2_180924
U1434Z2,U1434Z1,1,,443_25_180924,398_2_180924
U1434Z2,U1434Z2,1,,443_19_190311,398_3_190103
U1430Z4,U1430Z2,1,,661_17_181008,398_3_190103
U1278Z3,U1278Z1,1,,427_2_180924,398_4_180924
U1434Z1,U1434Z2,1,,443_8_180924,398_5_181008
U1434Z2,U1434Z2,1,,433_35_190311,398_5_181008
U1434Z2,U1434Z2,1,,443_25_180924,398_5_181008
U1278Z2,U1278Z2,1,,427_10_180924,398_5_181008
U1278Z2,U1278Z2,1,,662_24_180924,398_7_180924
U2349Z301,U2349Z2,1,,1322_150_181222,443_12_180924
U1434Z1,U1434Z1,1,,398_52_180924,443_12_180924
U2973Z301,U2973Z3,1,,1302_116_181218,443_1_180924
U2973Z301,U2973Z3,1,,1210_67_181209,443_1_180924
U1278Z3,U1278Z1,1,,662_22_190401,398_34_190103
U1434Z1,U1434Z1,1,,433_27_181001,398_34_190103
U1431Z3,U1431Z2,1,,429_6_190304,398_9_190103
U1430Z4,U1430Z2,1,,661_81_190204,398_9_190103
U1434Z2,U1434Z2,1,,443_27_180924,398_11_190103
U1430Z4,U1430Z2,1,,661_87_190204,398_11_190103
U1278Z2,U1278Z2,1,,662_18_180924,398_11_190103
U1278Z2,U1278Z1,1,,662_30_180924,398_14_180924
U1278Z3,U1278Z1,1,,662_6_190401,398_14_180924
U1434Z1,U1434Z1,1,,443_2_180924,398_14_180924
U1434Z2,U1434Z1,1,,443_5_180924,398_14_180924
U1434Z2,U1434Z2,1,,433_16_190311,398_17_180924
U1278Z2,U1278Z1,1,,662_5_180924,398_18_180924
U1278Z3,U1278Z1,1,,662_29_190401,398_18_180924
U1434Z1,U1434Z2,1,,443_20_190311,398_19_190103
U1434Z2,U1434Z2,1,,443_1_180924,398_19_190103
U1434Z2,U1434Z2,1,,398_61_180924,398_19_190103
U1434Z1,U1434Z1,1,,433_13_190401,398_20_180924
U1434Z1,U1434Z1,1,,443_6_180924,398_20_180924
U1434Z2,U1434Z1,1,,443_22_180924,398_20_180924
U1434Z2,U1434Z2,1,,443_17_180924,398_21_180924
U1278Z2,U1278Z2,1,,427_9_190103,398_24_190103
U1434Z2,U1434Z2,1,,443_15_180924,398_26_190103
U1434Z1,U1434Z2,1,,443_10_180924,398_28_180924
U1434Z1,U1434Z2,1,,433_30_190401,398_30_181008
U1431Z3,U1431Z2,1,,429_22_190304,398_30_181008
U1430Z4,U1430Z2,1,,661_3_181008,398_30_181008
U1278Z2,U1278Z2,1,,662_30_180924,398_30_181008
U2349Z301,U2349Z2,1,,1302_87_181218,443_16_180924
U2349Z301,U2349Z2,1,,1322_96_181218,443_20_190311
U1434Z1,U1434Z1,1,,398_18_180924,443_20_190311
U1434Z1,U1434Z2,1,,443_6_180924,398_39_180924
U1434Z2,U1434Z2,1,,433_20_190311,398_39_180924
U1434Z1,U1434Z2,1,,433_4_181001,398_41_190103
U1431Z3,U1431Z2,1,,429_8_190304,398_41_190103
U1278Z2,U1278Z2,1,,430_3_180702,398_41_190103
U1434Z1,U1434Z1,1,,433_23_190401,398_42_180924
U1434Z1,U1434Z1,1,,443_26_190311,398_42_180924
U1434Z1,U1434Z2,1,,433_7_181001,398_43_181008
U1434Z2,U1434Z2,1,,443_4_180924,398_43_181008
U1430Z4,U1430Z2,1,,661_83_190204,398_43_181008
U1278Z2,U1278Z2,1,,662_5_180924,398_43_181008
U1278Z3,U1278Z1,1,,427_12_180924,398_44_180924
U1434Z1,U1434Z1,1,,433_8_190103,398_46_180924
U1278Z2,U1278Z2,1,,662_3_180924,398_47_180924
U1278Z3,U1278Z1,1,,662_23_190401,398_52_180924
U1434Z1,U1434Z1,1,,443_12_180924,398_52_180924
U1278Z3,U1278Z1,1,,662_19_190401,398_54_180924
U1434Z1,U1434Z2,1,,433_26_190401,398_55_181008
U1431Z3,U1431Z2,1,,429_24_190304,398_55_181008
U1430Z4,U1430Z2,1,,661_85_190204,398_55_181008
U1278Z2,U1278Z2,1,,662_21_180924,398_55_181008
U1278Z2,U1278Z2,1,,662_16_180514,398_57_180924
U1434Z2,U1434Z2,1,,443_11_180924,398_59_181008
U1430Z4,U1430Z2,1,,661_84_190204,398_59_181008
U1278Z2,U1278Z2,1,,662_33_180924,398_59_181008
U1434Z1,U1434Z1,1,,443_20_190311,398_62_180924
U1434Z2,U1434Z1,1,,443_1_180924,398_62_180924
U1434Z1,U1434Z1,1,,398_18_180924,398_62_180924
U1984Z2,U1984Z3,1,,381_50_180730,421_125_190103
U1984Z1,U1984Z3,1,,381_69_180730,421_125_190103
U1984Z2,U1984Z4,1,,381_70_180728,421_126_190304
U1984Z1,U1984Z4,1,,381_55_180730,421_126_190304
U1984Z2,U1984Z3,1,,381_56_180728,421_127_190304
U1984Z1,U1984Z3,1,,381_51_180728,421_127_190304
U1984Z2,U1984Z4,1,,381_52_180728,421_128_190304
U1984Z1,U1984Z4,1,,381_63_180728,421_128_190304
U9582Z1,U9582Z1,1,,678_30_190401,675_15_190311
U2309Z1,U2309Z2,1,,422_159_190103,662_11_190103
U2269Z301,U2269Z1,1,,1301_238_181209,422_77_181210
U2923Z301,U2923Z2,1,,1311_9_180430,422_138_181210
U2269Z301,U2269Z4,1,,1301_162_181209,662_15_180514
U2269Z301,U2269Z6,1,,1301_241_181209,662_16_180514
U1278Z1,U1278Z3,1,,398_22_180924,662_17_190401
U1984Z2,U1984Z3,1,,381_65_190401,421_131_181221
U1984Z1,U1984Z3,1,,381_78_180502,421_131_181221
U1984Z1,U1984Z4,1,,381_69_180730,421_132_190304
U1984Z2,U1984Z4,1,,381_50_180730,421_132_190304
U1984Z2,U1984Z3,1,,381_52_180728,421_133_190304
U1984Z1,U1984Z3,1,,381_63_180728,421_133_190304
U1984Z2,U1984Z4,1,,381_64_180728,421_134_181221
U1984Z1,U1984Z4,1,,381_59_190304,421_134_181221
U1984Z1,U1984Z4,1,,381_78_180502,421_135_190304
U1984Z2,U1984Z4,1,,381_65_190401,421_135_190304
U2300Z1,U2300Z1,1,,422_160_190103,422_141_181210
U1984Z2,U1984Z3,1,,381_47_180730,421_137_181221
U1984Z1,U1984Z3,1,,381_57_180728,421_137_181221
U1984Z2,U1984Z4,1,,381_56_180728,421_138_181221
U1984Z1,U1984Z4,1,,381_51_180728,421_138_181221
U1984Z2,U1984Z3,1,,381_64_180728,421_129_190304
U1984Z1,U1984Z3,1,,381_59_190304,421_129_190304
U1984Z2,U1984Z4,1,,381_60_180729,421_118_190304
U1984Z1,U1984Z4,1,,381_48_180730,421_118_190304
U2300Z1,U2300Z2,1,,424_140_181210,422_81_190401
U2300Z1,U2300Z2,1,,424_170_190408,422_81_190401
U1984Z2,U1984Z4,1,,381_58_180729,421_142_181221
U1984Z1,U1984Z4,1,,381_73_180730,421_142_181221
U2923Z301,U2923Z2,1,,1311_80_181210,422_83_190401
U2923Z302,U2923Z2,1,,1311_66_181209,422_83_190401
U2300Z1,U2300Z2,1,,424_165_190408,422_83_190401
U2269Z301,U2269Z1,1,,1301_51_181123,422_144_181210
U1984Z2,U1984Z3,1,,381_60_180729,421_145_190304
U1984Z1,U1984Z3,1,,381_48_180730,421_145_190304
U2923Z301,U2923Z1,1,,1311_76_181210,422_150_181210
U1984Z1,U1984Z1,1,,381_40_180730,421_147_190103
U1984Z2,U1984Z1,1,,381_72_180730,421_148_190103
U1984Z1,U1984Z1,1,,381_68_180730,421_148_190103
U1984Z2,U1984Z3,1,,381_70_180728,421_143_190304
U1984Z1,U1984Z3,1,,381_55_180730,421_143_190304
U1984Z2,U1984Z4,1,,381_47_180730,421_144_190304
U1984Z1,U1984Z4,1,,381_57_180728,421_144_190304
U1984Z2,U1984Z3,1,,381_58_180729,421_139_181221
U1984Z1,U1984Z3,1,,381_73_180730,421_139_181221
U1984Z2,U1984Z4,1,,381_74_180730,421_140_181221
U1984Z1,U1984Z4,1,,381_66_180730,421_140_181221
U2269Z301,U2269Z1,1,,1301_20_181209,422_148_181210
U2300Z1,U2300Z1,1,,422_148_181210,422_148_181210
U2923Z301,U2923Z2,1,,1311_13_180430,422_88_190401
U2923Z302,U2923Z2,1,,1311_77_181210,422_88_190401
U2300Z1,U2300Z2,1,,424_160_190408,422_88_190401
U2269Z301,U2269Z1,1,,1301_49_181123,422_135_181210
U2923Z302,U2923Z1,1,,1311_79_181210,422_135_181210
U4992Z2,U4992Z2,1,,421_127_190304,424_144_190103
U2923Z301,U2923Z1,1,,1311_11_180430,422_149_190103
U4992Z2,U4992Z2,1,,421_133_190304,424_145_190103
U2070Z2,U2070Z2,1,,491_146_190401,423_179_181003
U1610Z301,U1610Z2,1,,1301_252_181218,423_183_181127
U2070Z2,U2070Z2,1,,491_147_190401,423_184_181003
U1610Z301,U1610Z2,1,,1301_247_181210,423_185_181127
U1610Z301,U1610Z2,1,,1301_74_181218,423_187_181127
U1610Z301,U1610Z2,1,,1301_76_181218,423_189_181127
U1610Z301,U1610Z2,1,,1301_49_181123,423_191_181127
U1610Z301,U1610Z2,1,,1301_51_181123,423_193_181127
U1610Z301,U1610Z2,1,,1301_80_181123,423_194_181127
U1610Z301,U1610Z2,1,,1301_30_181123,423_197_181127
U1610Z301,U1610Z2,1,,1301_243_181209,423_202_181127
U1610Z301,U1610Z2,1,,1301_244_181209,423_204_181127
U1610Z301,U1610Z2,1,,1301_36_180430,423_206_181127
U1610Z301,U1610Z2,1,,1301_38_181218,423_208_181127
U1610Z301,U1610Z2,1,,1301_78_181123,423_210_181127
U1610Z301,U1610Z2,1,,1301_40_181123,423_211_181127
U1610Z301,U1610Z2,1,,1301_245_181209,423_214_181127
U1610Z301,U1610Z2,1,,1301_28_180430,423_215_181127
U1610Z301,U1610Z2,1,,1301_162_181209,423_222_181127
U1610Z301,U1610Z2,1,,1301_234_181209,423_224_181127
U1610Z301,U1610Z2,1,,1301_239_181209,423_226_181127
U1610Z301,U1610Z2,1,,1301_235_181209,423_228_181127
U1610Z301,U1610Z2,1,,1301_241_181209,423_230_181127
U2269Z301,U2269Z6,1,,1301_3_181209,435_5_180702
U2269Z5,U2269Z4,1,,660_77_181210,435_93_190311
U2269Z301,U2269Z2,1,,1307_406_181210,660_79_190304
U2269Z301,U2269Z4,1,,1301_246_181210,435_8_180702
U2269Z301,U2269Z6,1,,1301_30_181123,435_9_180702
U2269Z301,U2269Z4,1,,1301_36_180430,435_10_180702
U2269Z301,U2269Z6,1,,1301_76_181218,435_11_180702
U2269Z301,U2269Z4,1,,1301_49_181123,435_12_180702
U2269Z301,U2269Z6,1,,1301_78_181123,435_91_181210
U2269Z301,U2269Z2,1,,1307_399_181210,660_80_190304
U2269Z301,U2269Z4,1,,1301_38_181218,435_14_180702
U2269Z301,U2269Z6,1,,1301_49_181123,435_15_180702
U2269Z301,U2269Z4,1,,1301_40_181123,435_16_180702
U2269Z301,U2269Z4,1,,1301_51_181123,435_17_180702
U2269Z301,U2269Z2,1,,1301_80_181123,660_21_181117
U2269Z301,U2269Z6,1,,1307_488_181218,426_13_190401
U2424Z301,U2424Z1,1,,1301_243_181209,426_13_190401
U1450Z301,U1450Z1,1,,1301_20_181209,426_15_181218
U2269Z301,U2269Z6,1,,1301_74_181218,435_19_180702
U1278Z2,U1278Z2,1,,398_5_181008,427_10_180924
U2269Z301,U2269Z6,1,,1301_7_181209,662_33_180924
U1278Z2,U1278Z2,1,,398_59_181008,662_33_180924
U2213Z2,U2213Z1,1,,655_22_180924,662_34_190401
U2213Z1,U2213Z1,1,,655_249_190304,662_34_190401
U1278Z1,U1278Z3,1,,398_29_181021,662_34_190401
U2269Z301,U2269Z4,1,,1301_22_181209,662_34_190401
U1278Z1,U1278Z3,1,,398_44_180924,427_12_180924
U2008Z1,U2008Z3,1,,387_26_181210,489_20_181207
U1696Z302,U1696Z1,1,,1309_65_181218,461_144_181210
U2008Z1,U2008Z3,1,,381_68_180730,489_48_180903
U1696Z301,U1696Z2,1,,1309_81_181218,489_4_180903
U1450Z301,U1450Z1,1,,1301_238_181209,429_14_190304
U1450Z302,U1450Z1,1,,1301_19_181209,429_14_190304
U1431Z1,U1431Z2,1,,398_54_180924,429_15_190304
U1450Z301,U1450Z1,1,,1301_7_181209,429_16_190304
U1450Z302,U1450Z1,1,,1301_21_181209,429_16_190304
U1431Z1,U1431Z2,1,,398_29_181021,429_17_190304
U1450Z301,U1450Z1,1,,1301_22_181209,429_18_190304
U1450Z302,U1450Z1,1,,1301_62_181209,429_18_190304
U1431Z1,U1431Z2,1,,398_52_180924,429_19_190304
